bench_id,lat,lon,score,reviews,positive_count,negative_count
576,40.79438409,-73.93642759,0.0,0,0,0
577,40.69559693,-73.79044134,4.0,5,2,0
578,40.83135411,-73.9427346,0.0,0,0,0
579,40.659838,-73.878821,0.0,0,0,0
580,40.880182,-73.87649,0.0,0,0,0
581,40.60724477,-73.94307126,0.0,0,0,0
582,40.848356,-73.900848,0.0,0,0,0
583,40.85488488,-73.90331302,0.0,0,0,0
584,40.580708,-73.829123,0.0,0,0,0
585,40.638599,-74.035086,0.0,0,0,0
586,40.70906327,-73.95927753,0.0,0,0,0
587,40.72166028,-73.84781655,0.0,0,0,0
588,40.78485836,-73.94678571,0.0,1,0,0
589,40.615339,-74.073349,0.0,0,0,0
590,40.700953,-73.83193749,4.0,5,2,0
591,40.62023467,-73.94155538,0.0,0,0,0
592,40.820526,-73.945515,0.0,0,0,0
593,40.8055342,-73.965483,4.0,5,3,1
594,40.81522889,-73.91541778,0.0,0,0,0
595,40.698953,-73.956655,0.0,0,0,0
596,40.83093484,-73.89220995,0.0,0,0,0
597,40.846092,-73.938286,0.0,0,0,0
598,40.601239,-73.9373,0.0,0,0,0
599,40.69160996,-73.77962088,0.0,0,0,0
600,40.87414386,-73.88397586,0.0,0,0,0
601,40.830377,-73.915683,0.0,0,0,0
602,40.74194287,-73.99029054,0.0,0,0,0
603,40.585621,-73.817545,4.0,5,2,0
604,40.576303,-73.987044,4.0,5,2,0
605,40.75815906,-73.82356747,0.0,0,0,0
606,40.638257,-73.948332,0.0,0,0,0
607,40.892191,-73.853922,0.0,0,0,0
608,40.76829997,-73.99080743,0.0,0,0,0
609,40.61350226,-73.98067157,0.0,0,0,0
610,40.82130917,-73.91240361,0.0,0,0,0
611,40.8713618,-73.87715955,0.0,0,0,0
612,40.76068352,-73.76947791,0.0,5,2,2
613,40.742302,-73.90623,0.0,0,0,0
614,40.66730769,-73.94231141,4.0,10,4,0
615,40.83488532,-73.92840784,0.0,0,0,0
616,40.60158995,-73.96129721,0.0,0,0,0
617,40.70499503,-73.9392216,2.0,5,1,0
618,40.654587,-74.004933,0.0,0,0,0
619,40.650717,-73.884507,0.0,0,0,0
620,40.641961,-73.929225,0.0,0,0,0
621,40.88034002,-73.8862161,0.0,0,0,0
622,40.76600293,-73.77235088,0.0,0,0,0
623,40.657613,-73.930897,0.0,0,0,0
624,40.613964,-73.981139,0.0,0,0,0
625,40.85852667,-73.89425833,0.0,0,0,0
626,40.67355825,-73.93058721,0.0,0,0,0
627,40.71555796,-73.83235607,0.0,0,0,0
628,40.67451244,-73.80438364,0.0,0,0,0
629,40.90601729,-73.9045078,0.0,0,0,0
630,40.685756,-73.95402,0.0,0,0,0
631,40.69911294,-73.78792779,0.0,0,0,0
632,40.79194695,-73.96799901,0.0,0,0,0
633,40.64469475,-74.01085658,0.0,0,0,0
634,40.88162237,-73.87820972,0.0,0,0,0
635,40.801844,-73.931674,0.0,0,0,0
636,40.74727269,-73.94257026,0.0,0,0,0
637,40.646554,-73.998181,0.0,0,0,0
638,40.867307,-73.883352,0.0,0,0,0
639,40.878043,-73.902675,0.0,0,0,0
640,40.772593,-73.985858,3.333333333333333,12,4,0
641,40.63673756,-74.13272609,0.0,5,0,0
642,40.79313967,-73.94596418,0.0,0,0,0
643,40.542183,-74.146285,0.0,0,0,0
644,40.74999396,-73.88132848,0.0,0,0,0
645,40.71493756,-73.90115078,0.0,0,0,0
646,40.693497,-73.981314,0.0,0,0,0
647,40.67628777,-73.91658332,0.0,0,0,0
648,40.710906,-73.950731,0.0,0,0,0
649,40.68397645,-73.78299331,0.0,0,0,0
650,40.77321595,-73.90686297,0.0,0,0,0
651,40.598841,-74.06422,0.0,0,0,0
652,40.85214755,-73.86765838,0.0,0,0,0
653,40.83908471,-73.88053557,0.0,0,0,0
654,40.840725,-73.905035,0.0,0,0,0
655,40.81740917,-73.95255899,0.0,0,0,0
656,40.79731348,-73.93628154,0.0,0,0,0
657,40.67852255,-73.9139541,0.0,0,0,0
658,40.843712,-73.830748,0.0,0,0,0
659,40.84930104,-73.93347352,4.0,5,2,0
660,40.60522082,-73.97987558,0.0,0,0,0
661,40.817543,-73.959822,0.0,0,0,0
662,40.69205916,-73.99130738,0.0,0,0,0
663,40.904146,-73.896313,0.0,0,0,0
664,40.740374,-73.982718,4.0,5,2,0
665,40.69090897,-73.72856565,0.0,0,0,0
666,40.7175303,-73.94914262,0.0,0,0,0
667,40.65422892,-73.95275403,0.0,0,0,0
668,40.604947,-73.754487,3.75,8,3,0
669,40.633372,-73.96725,0.0,0,0,0
670,40.764941,-73.830854,0.0,0,0,0
671,40.84771,-73.900456,0.0,0,0,0
672,40.6197195,-73.94088681,0.0,0,0,0
673,40.7065221,-73.75520078,2.0,5,1,0
674,40.679629,-73.838081,0.0,0,0,0
675,40.598147,-73.96103,0.0,0,0,0
676,40.839593,-73.94012,10.0,1,1,0
677,40.673635,-73.92238,0.0,0,0,0
678,40.67470768,-73.73617577,0.0,0,0,0
679,40.57396417,-73.99502658,0.0,0,0,0
680,40.76331618,-73.92861982,0.0,0,0,0
681,40.791783,-73.944357,0.0,0,0,0
682,40.70242718,-73.82421957,0.0,0,0,0
683,40.8268658,-73.87380097,0.0,0,0,0
684,40.769704,-73.927436,0.0,0,0,0
685,40.74061287,-73.99332688,4.0,5,2,0
686,40.81111378,-73.95406649,0.0,0,0,0
687,40.77934687,-73.95053249,0.0,0,0,0
688,40.885912,-73.861586,0.0,0,0,0
689,40.66925,-73.9131888,0.0,0,0,0
690,40.60542178,-73.97931796,0.0,0,0,0
691,40.79302112,-73.9419859,6.0,5,3,0
692,40.656664,-73.976026,0.0,0,0,0
693,40.664364,-73.977167,0.0,0,0,0
694,40.7093428,-73.95909845,0.0,0,0,0
695,40.73345953,-73.9930934,0.0,4,0,0
696,40.775039,-73.984694,5.0,10,5,0
697,40.634495,-74.010762,0.0,0,0,0
698,40.77704727,-73.94908789,0.0,0,0,0
699,40.603362,-73.753733,2.307692307692308,13,3,0
700,40.69048124,-73.93065743,0.0,0,0,0
701,40.75639077,-73.92983458,0.0,0,0,0
702,40.625347,-73.960816,7.0,10,7,0
703,40.74332123,-73.91793123,0.0,0,0,0
704,40.604046,-73.752674,3.75,8,3,0
705,40.7638,-73.928947,0.0,0,0,0
706,40.67056985,-73.91457787,0.0,0,0,0
707,40.733679,-73.99112,0.0,0,0,0
708,40.7679213,-73.95575696,0.0,4,0,0
709,40.75970082,-73.96174512,0.0,0,0,0
710,40.668754,-73.922685,0.0,0,0,0
711,40.79977112,-73.940876,0.0,3,0,0
712,40.8572721,-73.84419107,0.0,0,0,0
713,40.81368913,-73.89877052,0.0,0,0,0
714,40.8728826,-73.87482657,0.0,0,0,0
715,40.858568,-73.885667,0.0,0,0,0
716,40.81539665,-73.94720966,0.0,0,0,0
717,40.633506,-74.021246,0.0,0,0,0
718,40.596312,-73.978727,0.0,0,0,0
719,40.73623381,-73.99438663,1.3043478260869565,23,3,0
720,40.66396652,-73.99083464,0.0,0,0,0
721,40.8538076,-73.86760495,0.0,0,0,0
722,40.673406,-73.986423,0.0,0,0,0
723,40.607014,-73.939469,0.0,0,0,0
724,40.885988,-73.912617,8.0,5,4,0
725,40.65205529,-73.9292388,0.0,0,0,0
726,40.69927902,-73.93920659,0.0,0,0,0
727,40.582104,-73.829542,0.0,0,0,0
728,40.801045,-73.967417,0.0,0,0,0
729,40.5800942,-74.10008039,0.0,0,0,0
730,40.6499729,-73.93007063,4.0,5,2,0
731,40.800218,-73.94512,0.0,0,0,0
732,40.69831131,-73.92138078,0.0,0,0,0
733,40.69847377,-73.7522489,0.0,0,0,0
734,40.636483,-74.008654,0.0,0,0,0
735,40.817797,-73.960055,0.0,0,0,0
736,40.67079821,-73.82066442,0.0,0,0,0
737,40.758899,-73.965745,0.0,0,0,0
738,40.846088,-73.937905,0.0,0,0,0
739,40.6062,-73.989224,0.0,0,0,0
740,40.79526387,-73.93390429,0.0,0,0,0
741,40.79444265,-73.96899626,6.0,5,4,1
742,40.66037663,-73.89036385,0.0,0,0,0
743,40.602519,-73.753246,0.0,8,0,0
744,40.660759,-73.961871,0.0,0,0,0
745,40.64034704,-73.99453924,0.0,0,0,0
746,40.64546853,-73.89808168,0.0,0,0,0
747,40.7559729,-73.88243996,0.0,0,0,0
748,40.78052198,-73.97671676,0.0,5,0,0
749,40.72740497,-74.00117554,0.0,0,0,0
750,40.834433,-73.878945,0.0,0,0,0
751,40.775117,-73.959104,0.0,0,0,0
752,40.59883667,-73.99686882,0.0,0,0,0
753,40.8230888,-73.91280582,0.0,0,0,0
754,40.658777,-73.939495,0.0,0,0,0
755,40.874866,-73.85822,0.0,0,0,0
756,40.676601,-73.998758,0.0,0,0,0
757,40.831104,-73.899963,6.0,5,4,1
758,40.68806419,-73.95120137,0.0,0,0,0
759,40.756207,-73.979041,0.0,1,0,0
760,40.576364,-73.987787,4.0,5,2,0
761,40.614263,-73.980837,0.0,0,0,0
762,40.604465,-73.752566,3.75,8,3,0
763,40.7137791,-74.01071936,1.1111111111111112,9,1,0
764,40.749721,-73.86183,6.0,5,3,0
765,40.86598129,-73.92641901,8.0,5,4,0
766,40.85371553,-73.91914353,0.0,0,0,0
767,40.727338,-74.003463,0.0,0,0,0
768,40.754487,-73.823667,0.0,0,0,0
769,40.752248,-73.926693,0.0,0,0,0
770,40.66914585,-73.91394422,0.0,0,0,0
771,40.842901,-73.918148,0.0,0,0,0
772,40.73998611,-73.75803384,0.0,0,0,0
773,40.67538961,-74.01016995,0.0,0,0,0
774,40.71019845,-73.81951146,6.0,5,3,0
775,40.7229309,-74.00665034,0.0,0,0,0
776,40.72413306,-74.00616786,0.0,0,0,0
777,40.62915432,-74.11381863,0.0,0,0,0
778,40.57461085,-74.00202637,0.0,0,0,0
779,40.66433221,-73.98384525,0.0,0,0,0
780,40.69806691,-73.9370448,0.0,0,0,0
781,40.75807679,-73.82898446,0.0,5,1,1
782,40.68097956,-73.975567,0.0,0,0,0
783,40.66974348,-73.98727322,0.0,0,0,0
784,40.629861,-74.110634,0.0,0,0,0
785,40.76583,-73.961084,6.0,5,3,0
786,40.63091207,-73.99651784,0.0,0,0,0
787,40.825506,-73.89907,0.0,0,0,0
788,40.69400675,-73.99147056,6.153846153846154,13,8,0
789,40.75600204,-73.882126,0.0,0,0,0
790,40.62618241,-73.92796574,0.0,0,0,0
791,40.646196,-73.912435,0.0,0,0,0
792,40.86880251,-73.89684188,0.0,0,0,0
793,40.90766747,-73.90400461,0.0,0,0,0
794,40.86777912,-73.88306033,0.0,0,0,0
795,40.73385861,-73.87013292,0.0,0,0,0
796,40.576848,-73.984745,4.0,5,2,0
797,40.76485891,-73.9587443,6.0,5,3,0
798,40.79314618,-73.94592031,0.0,0,0,0
799,40.7324344,-73.86214392,0.0,0,0,0
800,40.67343412,-73.96250487,0.0,0,0,0
801,40.61779524,-73.96131087,0.0,0,0,0
802,40.604476,-73.752836,3.75,8,3,0
803,40.612887,-73.98233,0.0,0,0,0
804,40.69140984,-73.82059125,0.0,0,0,0
805,40.69685797,-73.74352053,0.0,0,0,0
806,40.62793,-73.981252,0.0,2,0,0
807,40.6028299,-74.09121664,0.0,0,0,0
808,40.60876778,-73.97257176,0.0,0,0,0
809,40.66006276,-73.98771714,0.0,0,0,0
810,40.740467,-73.98291,4.0,5,2,0
811,40.81760341,-73.92277637,0.0,0,0,0
812,40.846524,-73.893674,0.0,0,0,0
813,40.61635881,-73.94461553,0.0,0,0,0
814,40.641114,-74.094946,0.0,0,0,0
815,40.85264759,-73.82706301,0.0,0,0,0
816,40.823929,-73.893214,0.0,0,0,0
817,40.80847472,-73.9469676,0.0,0,0,0
818,40.68895624,-73.98590131,0.0,0,0,0
819,40.64770873,-74.08328456,0.0,0,0,0
820,40.81172182,-73.95164038,0.0,0,0,0
821,40.829701,-73.930676,0.0,0,0,0
822,40.839612,-73.937238,0.0,0,0,0
823,40.668675,-73.906717,0.0,0,0,0
824,40.633356,-74.027115,0.0,0,0,0
825,40.847329,-73.849122,0.0,0,0,0
826,40.73910876,-73.98355018,2.0,10,3,1
827,40.703606,-73.808796,0.0,3,0,0
828,40.68944775,-73.98452956,0.0,0,0,0
829,40.74557276,-73.90251615,0.0,0,0,0
830,40.682211,-73.961217,0.0,0,0,0
831,40.698887,-73.918202,0.0,0,0,0
832,40.576488,-73.98536,4.0,5,2,0
833,40.74919916,-73.89019808,0.0,0,0,0
834,40.632262,-73.947505,0.0,0,0,0
835,40.57184214,-74.11218221,2.0,5,1,0
836,40.612794,-74.127322,0.0,0,0,0
837,40.604283,-73.754123,3.75,8,3,0
838,40.740574,-73.983481,4.0,5,2,0
839,40.72502,-73.997251,4.285714285714286,7,4,1
840,40.844188,-73.917586,0.0,0,0,0
841,40.71328246,-73.76263075,0.0,0,0,0
842,40.69890479,-73.91858824,0.0,0,0,0
843,40.67196848,-73.84336905,0.0,0,0,0
844,40.84501557,-73.85833002,0.0,0,0,0
845,40.598889,-73.985546,0.0,0,0,0
846,40.82481005,-73.9223001,0.0,0,0,0
847,40.85130553,-73.94145789,0.0,0,0,0
848,40.74822976,-73.98424254,0.0,6,0,0
849,40.603723,-74.006041,0.0,0,0,0
850,40.57489,-73.986169,0.0,0,0,0
851,40.670388,-73.925851,0.0,0,0,0
852,40.65991122,-73.95063302,0.0,0,0,0
853,40.721453,-74.000271,0.0,1,0,0
854,40.608982,-73.957561,0.0,0,0,0
855,40.849039,-73.939136,0.0,0,0,0
856,40.71360121,-73.78044855,0.0,0,0,0
857,40.825384,-73.947363,4.0,5,2,0
858,40.77981663,-73.95609494,0.0,0,0,0
859,40.79523744,-73.94819239,0.0,0,0,0
860,40.61846119,-74.03321282,0.0,0,0,0
861,40.76395004,-73.87996292,0.0,0,0,0
862,40.79638333,-73.93499005,0.0,0,0,0
863,40.57710421,-73.98166,0.0,0,0,0
864,40.80952428,-73.92801326,0.0,0,0,0
865,40.689134,-73.873922,0.0,0,0,0
866,40.68393,-73.968694,0.0,0,0,0
867,40.822508,-73.914619,0.0,0,0,0
868,40.82498139,-73.90609916,0.0,0,0,0
869,40.79972273,-73.96236598,0.0,0,0,0
870,40.737842,-73.895825,0.0,0,0,0
871,40.676185,-73.9384,0.0,0,0,0
872,40.612898,-73.926627,0.0,0,0,0
873,40.79160208,-73.96830302,0.0,0,0,0
874,40.7431625,-73.92080611,0.0,0,0,0
875,40.81069842,-73.9268842,0.0,0,0,0
876,40.64763912,-73.88178547,0.0,2,0,0
877,40.631727,-73.974862,4.0,5,2,0
878,40.76349115,-73.95898024,6.0,5,3,0
879,40.679015,-73.863485,0.0,0,0,0
880,40.890073,-73.897777,0.0,0,0,0
881,40.78089439,-73.94967517,0.0,0,0,0
882,40.814779,-73.955388,8.0,5,4,0
883,40.67063919,-73.92529965,0.0,0,0,0
884,40.60637365,-73.98935442,0.0,0,0,0
885,40.72772025,-73.73354765,0.0,0,0,0
886,40.6879927,-73.93313578,0.0,0,0,0
887,40.82322805,-73.94920709,0.0,0,0,0
888,40.64356698,-74.01202849,0.0,0,0,0
889,40.698985,-73.95739657,0.0,0,0,0
890,40.72136816,-73.98663332,0.0,0,0,0
891,40.64893155,-73.97679905,4.0,5,2,0
892,40.66399117,-73.84175648,8.0,5,4,0
893,40.851203,-73.901816,0.0,0,0,0
894,40.67569678,-73.96326113,0.0,0,0,0
895,40.76740333,-73.92263596,0.0,0,0,0
896,40.76644258,-73.91993098,0.0,0,0,0
897,40.665074,-73.885887,8.0,5,4,0
898,40.600091,-73.94423,0.0,0,0,0
899,40.78790543,-73.97470851,0.0,0,0,0
900,40.87726,-73.905835,0.0,0,0,0
901,40.82597077,-73.91982751,0.0,0,0,0
902,40.67198175,-73.8429221,0.0,0,0,0
903,40.6686438,-73.90836865,0.0,0,0,0
904,40.810404,-73.947058,0.0,0,0,0
905,40.82109258,-73.89620532,0.0,0,0,0
906,40.67622455,-73.9692549,0.0,0,0,0
907,40.71775277,-74.000071,0.0,0,0,0
908,40.76436305,-73.82689788,0.0,0,0,0
909,40.68040713,-73.95565394,-2.0,5,0,1
910,40.818239,-73.960598,0.0,0,0,0
911,40.66520309,-73.94267032,4.0,5,2,0
912,40.848828,-73.903523,0.0,0,0,0
913,40.65793534,-74.00044013,0.0,0,0,0
914,40.73176762,-73.8488469,0.0,0,0,0
915,40.84410696,-73.84602317,0.0,0,0,0
916,40.84730465,-73.92023958,0.0,0,0,0
917,40.633887,-73.966606,0.0,0,0,0
918,40.736825,-73.851992,0.0,0,0,0
919,40.87424604,-73.87825496,6.0,5,3,0
920,40.839727,-73.90491,0.0,0,0,0
921,40.84838,-73.931291,0.0,0,0,0
922,40.74364702,-73.91866507,0.0,0,0,0
923,40.8726238,-73.9049078,0.0,0,0,0
924,40.65117895,-73.94417548,0.0,0,0,0
925,40.79048256,-73.96939657,0.0,0,0,0
926,40.664161,-73.768756,0.0,0,0,0
927,40.68453214,-73.91296847,6.0,5,3,0
928,40.64284782,-73.97877228,0.0,0,0,0
929,40.848331,-73.900483,0.0,0,0,0
930,40.86177059,-73.89310125,2.0,5,1,0
931,40.759648,-73.995823,0.0,0,0,0
932,40.76866907,-73.7488044,0.0,0,0,0
933,40.837694,-73.910783,0.0,0,0,0
934,40.714546,-73.991058,0.0,3,0,0
935,40.816752,-73.919825,0.0,0,0,0
936,40.88871158,-73.8406218,4.0,5,2,0
937,40.749256,-73.979974,5.0,12,6,0
938,40.603363,-73.753149,2.307692307692308,13,3,0
939,40.68620476,-73.97073442,0.0,0,0,0
940,40.85834534,-73.88848451,0.0,0,0,0
941,40.831121,-73.910149,0.0,0,0,0
942,40.60704,-74.002495,0.0,5,1,1
943,40.66795432,-73.87045888,0.0,0,0,0
944,40.755539,-73.927689,0.0,0,0,0
945,40.74580012,-73.88478379,0.0,2,0,0
946,40.81079458,-73.92666863,0.0,0,0,0
947,40.63667888,-74.11765234,0.0,0,0,0
948,40.791435,-73.95217,0.0,11,1,1
949,40.60962,-73.962447,0.0,0,0,0
950,40.69405,-73.92961,4.0,5,3,1
951,40.7134943,-73.94796982,4.0,5,2,0
952,40.84257571,-73.84577979,0.0,0,0,0
953,40.749112,-73.975481,0.0,0,0,0
954,40.66341953,-73.93989601,0.0,0,0,0
955,40.83995453,-73.91031909,0.0,0,0,0
956,40.726599,-73.749895,0.0,0,0,0
957,40.68765447,-74.00164001,0.0,0,0,0
958,40.76201467,-73.77031938,0.0,0,0,0
959,40.763852,-73.996197,0.0,0,0,0
960,40.77649734,-73.95288614,2.0,5,1,0
961,40.65402357,-74.00493265,0.0,0,0,0
962,40.72090444,-73.8466305,0.0,0,0,0
963,40.68023015,-73.79192569,4.0,5,2,0
964,40.678767,-73.921301,0.0,0,0,0
965,40.68064662,-73.95569942,-2.0,5,0,1
966,40.57461,-73.987176,0.0,0,0,0
967,40.689797,-73.872708,0.0,0,0,0
968,40.83420134,-73.94091741,5.0,6,3,0
969,40.68711,-73.962952,0.0,0,0,0
970,40.824336,-73.892664,0.0,0,0,0
971,40.82106778,-73.89838944,0.0,0,0,0
972,40.685715,-73.973364,0.0,1,0,0
973,40.761261,-73.962492,0.0,0,0,0
974,40.7350142,-73.87229724,0.0,0,0,0
975,40.63824171,-73.90926032,0.0,0,0,0
976,40.575149,-73.986098,4.0,5,2,0
977,40.59891052,-73.99802527,0.0,0,0,0
978,40.852196,-73.827317,0.0,0,0,0
979,40.577823,-73.959901,0.0,0,0,0
980,40.72660106,-74.00575584,0.0,0,0,0
981,40.642931,-73.990262,0.0,0,0,0
982,40.848706,-73.937139,0.0,0,0,0
983,40.842515,-73.885066,0.0,0,0,0
984,40.85787355,-73.84397502,0.0,0,0,0
985,40.61599709,-73.97935095,0.0,0,0,0
986,40.73662019,-73.97764537,5.0,2,1,0
987,40.762112,-73.870958,0.0,0,0,0
988,40.86257972,-73.90109444,0.0,0,0,0
989,40.818787,-73.914329,0.0,0,0,0
990,40.75789402,-73.85793031,0.0,2,0,0
991,40.66124343,-73.89520205,0.0,0,0,0
992,40.76445625,-73.81064296,4.0,5,4,2
993,40.76913032,-73.95826047,1.6666666666666665,6,1,0
994,40.75797,-73.829489,0.0,5,1,1
995,40.692875,-73.99355,0.0,0,0,0
996,40.76177654,-73.92547508,0.0,0,0,0
997,40.69170282,-73.865322,0.0,0,0,0
998,40.789778,-73.939778,0.0,0,0,0
999,40.697655,-73.746592,0.0,0,0,0
1000,40.75591943,-73.88296192,0.0,0,0,0
1001,40.82806791,-73.91718077,6.0,5,3,0
1002,40.65117847,-73.95244801,2.5,4,1,0
1003,40.758095,-73.962478,0.0,0,0,0
1004,40.877943,-73.905634,0.0,0,0,0
1005,40.59034263,-73.97272909,2.0,5,1,0
1006,40.86431541,-73.90427115,0.0,0,0,0
1007,40.766043,-73.994602,0.0,0,0,0
1008,40.76504721,-73.95951421,6.0,5,3,0
1009,40.731086,-73.982172,0.0,0,0,0
1010,40.70140335,-73.98125409,0.0,0,0,0
1011,40.65945284,-73.73481172,0.0,0,0,0
1012,40.749756,-73.862068,6.0,5,3,0
1013,40.76101912,-73.72311295,0.0,0,0,0
1014,40.67596449,-74.00228584,0.0,0,0,0
1015,40.858244,-73.899164,0.0,0,0,0
1016,40.765567,-73.918392,0.0,0,0,0
1017,40.6923828,-73.75998559,2.0,5,2,1
1018,40.847623,-73.830816,0.0,0,0,0
1019,40.630013,-73.966027,0.0,0,0,0
1020,40.847604,-73.907439,0.0,0,0,0
1021,40.86897291,-73.91719783,0.0,0,0,0
1022,40.87209197,-73.88277858,0.0,0,0,0
1023,40.733807,-73.988666,4.0,5,2,0
1024,40.75597645,-73.88035324,0.0,0,0,0
1025,40.814287,-73.955453,8.0,5,4,0
1026,40.751068,-73.825967,0.0,0,0,0
1027,40.862547,-73.897068,0.0,0,0,0
1028,40.64177781,-74.07688691,8.0,5,4,0
1029,40.67817444,-73.96194984,2.5,4,1,0
1030,40.842313,-73.855655,0.0,0,0,0
1031,40.73795065,-73.97762225,5.0,2,1,0
1032,40.828437,-73.895626,0.0,0,0,0
1033,40.69264404,-73.78014643,0.0,0,0,0
1034,40.66234745,-73.8806782,0.0,0,0,0
1035,40.875694,-73.860272,0.0,0,0,0
1036,40.703059,-73.800035,0.0,0,0,0
1037,40.69310131,-73.78886233,0.0,0,0,0
1038,40.61728596,-73.98494855,0.0,0,0,0
1039,40.68331756,-73.78234357,0.0,0,0,0
1040,40.74,-73.793007,0.0,0,0,0
1041,40.72241627,-73.86770986,0.0,0,0,0
1042,40.817171,-73.922355,0.0,0,0,0
1043,40.68706631,-73.87856486,0.0,0,0,0
1044,40.60008659,-73.99589869,0.0,0,0,0
1045,40.76642498,-73.95716411,0.0,1,0,0
1046,40.62505799,-73.96143318,6.0,5,3,0
1047,40.738473,-73.99588,4.0,15,6,0
1048,40.73954041,-73.87819697,5.0,10,5,0
1049,40.57656,-73.986004,4.0,5,2,0
1050,40.67031262,-73.90734442,4.0,5,3,1
1051,40.67476959,-73.98150878,0.0,0,0,0
1052,40.846019,-73.938061,0.0,0,0,0
1053,40.63929522,-73.94824928,0.0,0,0,0
1054,40.71243608,-73.78412492,0.0,0,0,0
1055,40.594203,-73.938037,0.0,0,0,0
1056,40.85698078,-73.85660184,0.0,0,0,0
1057,40.858424,-73.93162,0.0,0,0,0
1058,40.75529115,-73.88692387,0.0,0,0,0
1059,40.716723,-73.960501,0.0,0,0,0
1060,40.74409369,-73.8585847,0.0,0,0,0
1061,40.83297026,-73.89778168,0.0,0,0,0
1062,40.734011,-73.98915,4.0,5,2,0
1063,40.77900379,-73.98232928,0.0,0,0,0
1064,40.7445294,-73.97502809,0.0,2,0,0
1065,40.82909822,-73.92828156,0.0,0,0,0
1066,40.817866,-73.960589,0.0,0,0,0
1067,40.66278595,-73.95386239,0.0,0,0,0
1068,40.68208168,-73.92895233,0.0,0,0,0
1069,40.858499,-73.899612,0.0,0,0,0
1070,40.7211619,-73.73127791,0.0,0,0,0
1071,40.733385,-73.883812,0.0,0,0,0
1072,40.634558,-73.937466,0.0,0,0,0
1073,40.85060175,-73.83020857,0.0,0,0,0
1074,40.577504,-73.961553,0.0,0,0,0
1075,40.59515925,-73.7848132,0.0,0,0,0
1076,40.885383,-73.909983,0.0,0,0,0
1077,40.582137,-73.829417,0.0,0,0,0
1078,40.64124248,-73.95138562,0.0,0,0,0
1079,40.833643,-73.857473,6.0,5,3,0
1080,40.70687697,-73.95436642,0.0,3,0,0
1081,40.6916887,-73.92576144,0.0,0,0,0
1082,40.600795,-73.93937,0.0,0,0,0
1083,40.759954,-73.920913,0.0,0,0,0
1084,40.826415,-73.85992,0.0,0,0,0
1085,40.7804751,-73.97675218,0.0,0,0,0
1086,40.60419,-73.753863,3.75,8,3,0
1087,40.67676954,-73.95252118,0.0,0,0,0
1088,40.68236513,-73.91695632,0.0,0,0,0
1089,40.651435,-74.003612,0.0,0,0,0
1090,40.79306904,-73.96776114,0.0,0,0,0
1091,40.70914834,-73.95909361,0.0,0,0,0
1092,40.79184864,-73.96807359,0.0,0,0,0
1093,40.69660889,-73.83723972,0.0,0,0,0
1094,40.697266,-73.919554,0.0,0,0,0
1095,40.70914834,-73.95909361,0.0,0,0,0
1096,40.80068007,-73.9660254,0.0,0,0,0
1097,40.7656867,-73.95446337,0.0,6,0,0
1098,40.714581,-73.990115,1.25,8,1,0
1099,40.637444,-73.910069,0.0,0,0,0
1100,40.80658708,-73.94984398,0.0,0,0,0
1101,40.60494,-73.754165,3.75,8,3,0
1102,40.61980094,-73.94079403,0.0,0,0,0
1103,40.747197,-73.971184,0.0,0,0,0
1104,40.603314,-73.753638,2.307692307692308,13,3,0
1105,40.65005,-73.891499,0.0,0,0,0
1106,40.61541234,-74.01270124,8.0,5,4,0
1107,40.603293,-73.753713,2.307692307692308,13,3,0
1108,40.880321,-73.885791,0.0,0,0,0
1109,40.831214,-73.912975,0.0,0,0,0
1110,40.75013704,-73.88000327,0.0,0,0,0
1111,40.787698,-73.81331,0.0,0,0,0
1112,40.74543165,-73.90971027,2.0,10,4,2
1113,40.86082125,-73.9305195,0.0,0,0,0
1114,40.67389746,-73.93906143,0.0,0,0,0
1115,40.836959,-73.846556,0.0,0,0,0
1116,40.6524876,-73.95637769,6.0,5,3,0
1117,40.72731034,-74.00564716,0.0,0,0,0
1118,40.61078137,-74.0086711,0.0,0,0,0
1119,40.842966,-73.847999,0.0,0,0,0
1120,40.89074126,-73.85869223,4.0,5,2,0
1121,40.74202043,-73.97463671,0.0,1,0,0
1122,40.62073052,-74.02697214,0.0,0,0,0
1123,40.844622,-73.830788,0.0,0,0,0
1124,40.76681,-73.8307,0.0,0,0,0
1125,40.80508546,-73.91858997,0.0,0,0,0
1126,40.69473964,-73.95415432,0.0,0,0,0
1127,40.8483616,-73.88875994,0.0,0,0,0
1128,40.67742232,-73.97336092,0.0,0,0,0
1129,40.787949,-73.970959,0.0,0,0,0
1130,40.869019,-73.884687,0.0,0,0,0
1131,40.680247,-73.940326,0.0,0,0,0
1132,40.70046644,-73.93624612,0.0,0,0,0
1133,40.65099842,-73.94461732,0.0,0,0,0
1134,40.863038,-73.900923,0.0,0,0,0
1135,40.77853626,-73.95352631,0.0,0,0,0
1136,40.72500038,-73.89683268,0.0,0,0,0
1137,40.544411,-74.181623,0.0,0,0,0
1138,40.639886,-74.005115,0.0,0,0,0
1139,40.7274427,-74.0079508,0.0,0,0,0
1140,40.609945,-73.931446,0.0,0,0,0
1141,40.714048,-73.980535,0.0,0,0,0
1142,40.74425138,-73.71696179,6.0,5,3,0
1143,40.69056349,-73.99202988,0.0,0,0,0
1144,40.712596,-73.900066,0.0,0,0,0
1145,40.68033336,-73.98088203,0.0,0,0,0
1146,40.66211283,-73.84082703,0.0,0,0,0
